product,campaign_type,campaign,channel,date,conversions
product a,always on,always on,google - non-branded search,2022-09-12,2817.7161846268868
product a,always on,always on,google - non-branded search,2022-09-13,967.6116458014543
product a,always on,always on,google - non-branded search,2022-09-14,978.70772228355156
product a,always on,always on,google - non-branded search,2022-09-15,969.31579432591877
product a,always on,always on,google - non-branded search,2022-09-16,996.06035842448216
product a,always on,always on,google - non-branded search,2022-09-17,987.9695149379229
product a,always on,always on,google - non-branded search,2022-09-18,982.95806917440791
product a,always on,always on,google - non-branded search,2022-09-19,2790.6533037444774
product a,always on,always on,google - non-branded search,2022-09-20,964.21423351464273
product a,always on,always on,google - non-branded search,2022-09-21,1077.4571953107429
product a,always on,always on,google - non-branded search,2022-09-22,984.64605054680828
product a,always on,always on,google - non-branded search,2022-09-23,983.7221623664725
product a,always on,always on,google - non-branded search,2022-09-24,904.91167775268252
product a,always on,always on,google - non-branded search,2022-09-25,976.20549735385816
product a,always on,always on,google - non-branded search,2022-09-26,2786.1491684865405
product a,always on,always on,google - non-branded search,2022-09-27,974.97064348817992
product a,always on,always on,google - non-branded search,2022-09-28,974.14235976785153
product a,always on,always on,google - non-branded search,2022-09-29,992.0409895122317
product a,always on,always on,google - non-branded search,2022-09-30,1014.9163203611258
product a,always on,always on,google - non-branded search,2022-10-01,959.41284646917325
product a,always on,always on,google - non-branded search,2022-10-02,971.43651667638233
product a,always on,always on,google - non-branded search,2022-10-03,2750.0550180478417
product a,always on,always on,google - non-branded search,2022-10-04,1011.0367771262077
product a,always on,always on,google - non-branded search,2022-10-05,904.40007556350793
product a,always on,always on,google - non-branded search,2022-10-06,1020.5107389579488
product a,always on,always on,google - non-branded search,2022-10-07,1024.9498527334197
product a,always on,always on,google - non-branded search,2022-10-08,944.81695512711985
product a,always on,always on,google - non-branded search,2022-10-09,914.70186760385332
product a,always on,always on,google - non-branded search,2022-10-10,2778.4099904828545
product a,always on,always on,google - non-branded search,2022-10-11,1008.7360899446048
product a,always on,always on,google - non-branded search,2022-10-12,968.965399802542
product a,always on,always on,google - non-branded search,2022-10-13,1009.5887348206729
product a,always on,always on,google - non-branded search,2022-10-14,972.1286594159925
product a,always on,always on,google - non-branded search,2022-10-15,1015.6309067936851
product a,always on,always on,google - non-branded search,2022-10-16,959.18367028037858
product a,always on,always on,google - non-branded search,2022-10-17,2746.6290406656713
product a,always on,always on,google - non-branded search,2022-10-18,976.28909541698306
product a,always on,always on,google - non-branded search,2022-10-19,974.44719969501739
product a,always on,always on,google - non-branded search,2022-10-20,1018.9226539156793
product a,always on,always on,google - non-branded search,2022-10-21,992.92865400752567
product a,always on,always on,google - non-branded search,2022-10-22,1040.7625848176785
product a,always on,always on,google - non-branded search,2022-10-23,1060.6337373808014
product a,always on,always on,google - non-branded search,2022-10-24,2829.178153620152
product a,always on,always on,google - non-branded search,2022-10-25,975.12092726145249
product a,always on,always on,google - non-branded search,2022-10-26,1043.9875916127428
product a,always on,always on,google - non-branded search,2022-10-27,938.866492198154
product a,always on,always on,google - non-branded search,2022-10-28,885.36919004988306
product a,always on,always on,google - non-branded search,2022-10-29,994.20834046589493
product a,always on,always on,google - non-branded search,2022-10-30,1047.8370118330727
product a,always on,always on,google - non-branded search,2022-10-31,2787.2968125738453
product a,always on,always on,google - non-branded search,2022-11-01,1010.7514529237341
product a,always on,always on,google - non-branded search,2022-11-02,1028.3481751916515
product a,always on,always on,google - non-branded search,2022-11-03,960.11627282806307
product a,always on,always on,google - non-branded search,2022-11-04,965.24887618303592
product a,always on,always on,google - non-branded search,2022-11-05,970.12585789571051
product a,always on,always on,google - non-branded search,2022-11-06,984.82152184629354
product a,always on,always on,google - non-branded search,2022-11-07,2730.9323567578058
product a,always on,always on,google - non-branded search,2022-11-08,1019.6093973830079
product a,always on,always on,google - non-branded search,2022-11-09,985.11595910484971
product a,always on,always on,google - non-branded search,2022-11-10,983.42026789413148
product a,always on,always on,google - non-branded search,2022-11-11,963.114210496722
product a,always on,always on,google - non-branded search,2022-11-12,1030.9126375783262
product a,always on,always on,google - non-branded search,2022-11-13,994.86555163149194
product a,always on,always on,google - non-branded search,2022-11-14,2791.6800099470611
product a,always on,always on,google - non-branded search,2022-11-15,917.86592695733623
product a,always on,always on,google - non-branded search,2022-11-16,953.05573546032724
product a,always on,always on,google - non-branded search,2022-11-17,978.93798899291494
product a,always on,always on,google - non-branded search,2022-11-18,962.39098796950964
product a,always on,always on,google - non-branded search,2022-11-19,1012.3405121116728
product a,always on,always on,google - non-branded search,2022-11-20,981.02803576679662
product a,always on,always on,google - non-branded search,2022-11-21,2723.6914142963055
product a,always on,always on,google - non-branded search,2022-11-22,970.78621765806861
product a,always on,always on,google - non-branded search,2022-11-23,1004.770823188155
product a,always on,always on,google - non-branded search,2022-11-24,999.23324027155149
product a,always on,always on,google - non-branded search,2022-11-25,1041.9455093706526
product a,always on,always on,google - non-branded search,2022-11-26,964.21430552838649
product a,always on,always on,google - non-branded search,2022-11-27,1003.9531448285262
product a,always on,always on,google - non-branded search,2022-11-28,2758.8694515050784
product a,always on,always on,google - non-branded search,2022-11-29,953.95580788148925
product a,always on,always on,google - non-branded search,2022-11-30,1067.088031583834
product a,always on,always on,google - non-branded search,2022-12-01,1001.3500142400178
product a,always on,always on,google - non-branded search,2022-12-02,939.64521013782121
